Customer_ID,Age,Gender,Item_Purchased,Category,Season,Review_Rating
201,25,Male,Pants,Clothing,Summer,3
201,25,Male,Gloves,Outerwear,Spring,3
201,25,Male,Belt,Outerwear,Spring,3
201,25,Male,Backpack,Accessories,Spring,3
201,25,Male,Hoodie,Clothing,Spring,4
201,25,Male,Shoes,Footwear,Fall,4
201,25,Male,Sandals,Outerwear,Winter,3
201,25,Male,Skirt,Clothing,Winter,3
201,25,Male,Skirt,Clothing,Spring,3
201,25,Male,Hat,Accessories,Spring,2
201,25,Male,Scarf,Accessories,Winter,3
201,25,Male,Backpack,Accessories,Winter,3
201,25,Male,Blouse,Clothing,Summer,3
201,25,Male,Skirt,Clothing,Fall,4
201,25,Male,Shorts,Outerwear,Winter,4
201,25,Male,Sweater,Clothing,Winter,3
201,25,Male,Dress,Clothing,Fall,3
201,25,Male,Jacket,Clothing,Winter,4
202,69,Female,Blouse,Clothing,Fall,4
202,69,Female,Shoes,Footwear,Summer,5
202,69,Female,Coat,Outerwear,Summer,4
202,69,Female,Sandals,Outerwear,Summer,4
202,69,Female,Sunglasses,Accessories,Fall,4
202,69,Female,Handbag,Accessories,Fall,5
202,69,Female,Handbag,Accessories,Fall,5
202,69,Female,Dress,Clothing,Fall,5
202,69,Female,Boots,Accessories,Spring,4
202,69,Female,Shorts,Outerwear,Summer,4
202,69,Female,Hat,Accessories,Winter,4
202,69,Female,Gloves,Outerwear,Winter,5
202,69,Female,Hoodie,Clothing,Winter,4
202,69,Female,Hoodie,Clothing,Summer,4
202,69,Female,Boots,Accessories,Fall,4
202,69,Female,Gloves,Outerwear,Spring,5
203,57,Male,Pants,Clothing,Winter,3
203,57,Male,Sneakers,Footwear,Summer,3
203,57,Male,Coat,Outerwear,Winter,3
203,57,Male,Skirt,Clothing,Winter,3
203,57,Male,Hoodie,Clothing,Spring,2
203,57,Male,Boots,Accessories,Winter,3
203,57,Male,Jeans,Clothing,Spring,2
203,57,Male,Shorts,Outerwear,Spring,2
203,57,Male,Sandals,Outerwear,Spring,3
203,57,Male,Hoodie,Clothing,Spring,3
203,57,Male,Handbag,Accessories,Spring,2
203,57,Male,Sweater,Clothing,Summer,3
203,57,Male,Dress,Clothing,Spring,2
203,57,Male,Belt,Outerwear,Summer,3
203,57,Male,Jewelry,Accessories,Fall,2
203,57,Male,Hat,Accessories,Fall,2
203,57,Male,Sneakers,Footwear,Fall,2
203,57,Male,Belt,Outerwear,Winter,2
203,57,Male,Sweater,Clothing,Fall,2
203,57,Male,Backpack,Accessories,Summer,2
203,57,Male,Handbag,Accessories,Summer,3
203,57,Male,Backpack,Accessories,Fall,4
203,57,Male,Handbag,Accessories,Spring,2
203,57,Male,Socks,Clothing,Spring,3
203,57,Male,Shorts,Outerwear,Fall,3
203,57,Male,Sneakers,Footwear,Winter,2
203,57,Male,Socks,Clothing,Spring,3
203,57,Male,Hat,Accessories,Fall,2
203,57,Male,Socks,Clothing,Summer,2
203,57,Male,Skirt,Clothing,Winter,3
203,57,Male,Backpack,Accessories,Fall,3
203,57,Male,Shirt,Outerwear,Fall,3
203,57,Male,Jacket,Clothing,Summer,3
203,57,Male,Hat,Accessories,Spring,3
204,70,Female,Skirt,Clothing,Winter,3
204,70,Female,Scarf,Accessories,Spring,3
204,70,Female,Skirt,Clothing,Winter,3
204,70,Female,Skirt,Clothing,Winter,3
204,70,Female,Boots,Accessories,Spring,3
204,70,Female,Hat,Accessories,Spring,3
204,70,Female,Jewelry,Accessories,Summer,4
204,70,Female,Backpack,Accessories,Spring,4
204,70,Female,Shirt,Outerwear,Fall,4
204,70,Female,Sneakers,Footwear,Winter,3
204,70,Female,Sunglasses,Accessories,Spring,4
204,70,Female,Boots,Accessories,Spring,3
204,70,Female,Shirt,Outerwear,Winter,4
204,70,Female,Scarf,Accessories,Fall,3
204,70,Female,Handbag,Accessories,Summer,3
204,70,Female,Shirt,Outerwear,Winter,3
204,70,Female,Skirt,Clothing,Winter,3
204,70,Female,Shirt,Outerwear,Summer,4
204,70,Female,Scarf,Accessories,Fall,3
205,24,Female,Handbag,Accessories,Fall,4
205,24,Female,Sunglasses,Accessories,Fall,4
205,24,Female,Coat,Outerwear,Winter,4
205,24,Female,Dress,Clothing,Summer,4
205,24,Female,Skirt,Clothing,Summer,3
205,24,Female,Sweater,Clothing,Spring,4
205,24,Female,Hat,Accessories,Winter,3
205,24,Female,Shorts,Outerwear,Summer,4
205,24,Female,Pants,Clothing,Spring,4
205,24,Female,Backpack,Accessories,Summer,3
205,24,Female,Sneakers,Footwear,Fall,4
205,24,Female,Skirt,Clothing,Spring,5
205,24,Female,Belt,Outerwear,Winter,4
205,24,Female,Gloves,Outerwear,Spring,4
205,24,Female,Scarf,Accessories,Summer,4
205,24,Female,Sneakers,Footwear,Summer,4
205,24,Female,Boots,Accessories,Fall,5
205,24,Female,Backpack,Accessories,Winter,4
205,24,Female,Jewelry,Accessories,Summer,4
205,24,Female,Jacket,Clothing,Winter,4
205,24,Female,Pants,Clothing,Summer,4
205,24,Female,Handbag,Accessories,Spring,4
205,24,Female,Blouse,Clothing,Spring,4
205,24,Female,Handbag,Accessories,Winter,5
205,24,Female,Jacket,Clothing,Fall,4
205,24,Female,Socks,Clothing,Summer,5
205,24,Female,Sneakers,Footwear,Fall,4
205,24,Female,Boots,Accessories,Spring,4
205,24,Female,Handbag,Accessories,Spring,4
205,24,Female,Sandals,Outerwear,Fall,4
205,24,Female,Coat,Outerwear,Winter,5
205,24,Female,Sneakers,Footwear,Fall,4
205,24,Female,Shorts,Outerwear,Fall,3
205,24,Female,Shoes,Footwear,Spring,4
205,24,Female,Blouse,Clothing,Summer,4
205,24,Female,Sandals,Outerwear,Summer,3
206,67,Female,Dress,Clothing,Summer,4
206,67,Female,Blouse,Clothing,Spring,3
206,67,Female,Boots,Accessories,Spring,3
206,67,Female,Skirt,Clothing,Fall,2
206,67,Female,Coat,Outerwear,Fall,3
206,67,Female,Jacket,Clothing,Spring,3
206,67,Female,Handbag,Accessories,Summer,3
206,67,Female,Blouse,Clothing,Summer,4
206,67,Female,Hat,Accessories,Winter,3
206,67,Female,Sandals,Outerwear,Summer,3
206,67,Female,Dress,Clothing,Spring,3
206,67,Female,Gloves,Outerwear,Spring,4
206,67,Female,Sandals,Outerwear,Winter,4
206,67,Female,Jacket,Clothing,Summer,3
206,67,Female,Sunglasses,Accessories,Spring,3
206,67,Female,Shoes,Footwear,Fall,4
206,67,Female,Pants,Clothing,Spring,3
206,67,Female,Dress,Clothing,Spring,3
206,67,Female,Pants,Clothing,Winter,3
206,67,Female,Hat,Accessories,Spring,3
206,67,Female,Shirt,Outerwear,Winter,3
206,67,Female,Backpack,Accessories,Winter,4
206,67,Female,Pants,Clothing,Fall,3
206,67,Female,Jacket,Clothing,Fall,2
206,67,Female,Gloves,Outerwear,Summer,3
206,67,Female,Pants,Clothing,Summer,3
207,24,Female,Gloves,Outerwear,Spring,4
207,24,Female,Dress,Clothing,Spring,4
207,24,Female,Shirt,Outerwear,Winter,4
207,24,Female,Jeans,Clothing,Spring,3
207,24,Female,T-shirt,Clothing,Summer,4
207,24,Female,Jacket,Clothing,Fall,4
207,24,Female,Hoodie,Clothing,Winter,4
208,62,Male,Sunglasses,Accessories,Spring,3
208,62,Male,Jacket,Clothing,Fall,4
208,62,Male,Boots,Accessories,Summer,3
208,62,Male,Shorts,Outerwear,Spring,2
208,62,Male,Shoes,Footwear,Summer,3
208,62,Male,Jacket,Clothing,Spring,3
208,62,Male,Hoodie,Clothing,Winter,2
208,62,Male,Sneakers,Footwear,Spring,3
208,62,Male,Socks,Clothing,Winter,3
208,62,Male,Boots,Accessories,Fall,3
208,62,Male,Sweater,Clothing,Winter,3
208,62,Male,Dress,Clothing,Spring,2
208,62,Male,Shoes,Footwear,Spring,4
208,62,Male,Shirt,Outerwear,Summer,3
208,62,Male,Gloves,Outerwear,Summer,3
208,62,Male,Dress,Clothing,Summer,3
208,62,Male,Jewelry,Accessories,Spring,3
208,62,Male,Backpack,Accessories,Fall,4
209,57,Male,Socks,Clothing,Spring,4
209,57,Male,Socks,Clothing,Spring,4
209,57,Male,Sweater,Clothing,Summer,3
209,57,Male,Boots,Accessories,Spring,3
209,57,Male,Socks,Clothing,Winter,5
209,57,Male,Hat,Accessories,Summer,4
209,57,Male,Handbag,Accessories,Fall,4
209,57,Male,Shirt,Outerwear,Winter,4
209,57,Male,Sunglasses,Accessories,Spring,5
209,57,Male,Handbag,Accessories,Winter,5
209,57,Male,Shirt,Outerwear,Summer,5
209,57,Male,Gloves,Outerwear,Fall,4
209,57,Male,Shirt,Outerwear,Summer,4
209,57,Male,Sunglasses,Accessories,Spring,4
209,57,Male,Handbag,Accessories,Fall,5
209,57,Male,Handbag,Accessories,Summer,4
209,57,Male,Pants,Clothing,Winter,4
209,57,Male,Skirt,Clothing,Spring,4
210,55,Female,Sneakers,Footwear,Summer,4
210,55,Female,Jeans,Clothing,Fall,3
210,55,Female,Boots,Accessories,Summer,4
210,55,Female,Blouse,Clothing,Fall,3
210,55,Female,Shorts,Outerwear,Spring,3
210,55,Female,Jewelry,Accessories,Fall,3
210,55,Female,Blouse,Clothing,Winter,3
210,55,Female,Shirt,Outerwear,Winter,4
210,55,Female,Sunglasses,Accessories,Spring,3
210,55,Female,Jacket,Clothing,Winter,3
210,55,Female,Boots,Accessories,Summer,3
210,55,Female,Socks,Clothing,Fall,3
210,55,Female,Jacket,Clothing,Summer,3
210,55,Female,Coat,Outerwear,Spring,3
210,55,Female,Jacket,Clothing,Fall,3
210,55,Female,Jeans,Clothing,Summer,4
210,55,Female,Jeans,Clothing,Winter,3
210,55,Female,Sunglasses,Accessories,Summer,3
210,55,Female,Backpack,Accessories,Spring,4
210,55,Female,Shoes,Footwear,Summer,3
210,55,Female,Socks,Clothing,Spring,2
210,55,Female,Socks,Clothing,Spring,4
210,55,Female,Handbag,Accessories,Spring,3
210,55,Female,Jewelry,Accessories,Fall,3
210,55,Female,Jewelry,Accessories,Fall,4
210,55,Female,Sandals,Outerwear,Fall,3
210,55,Female,Skirt,Clothing,Spring,3
210,55,Female,Jewelry,Accessories,Winter,3
210,55,Female,Coat,Outerwear,Summer,4
210,55,Female,Sneakers,Footwear,Winter,4
210,55,Female,Dress,Clothing,Fall,3
210,55,Female,Hat,Accessories,Summer,3
210,55,Female,Pants,Clothing,Summer,3
210,55,Female,Dress,Clothing,Fall,3
210,55,Female,Handbag,Accessories,Fall,4
210,55,Female,T-shirt,Clothing,Winter,4
210,55,Female,Jeans,Clothing,Spring,4
210,55,Female,Sandals,Outerwear,Winter,3
210,55,Female,Sneakers,Footwear,Summer,2
210,55,Female,Jewelry,Accessories,Summer,4
210,55,Female,T-shirt,Clothing,Spring,2
210,55,Female,Skirt,Clothing,Fall,4
210,55,Female,Socks,Clothing,Winter,3
210,55,Female,Hoodie,Clothing,Summer,2
210,55,Female,Jacket,Clothing,Winter,4
211,45,Male,Scarf,Accessories,Spring,3
211,45,Male,Belt,Outerwear,Spring,4
211,45,Male,Hoodie,Clothing,Spring,2
211,45,Male,T-shirt,Clothing,Fall,3
211,45,Male,Shorts,Outerwear,Spring,3
211,45,Male,Scarf,Accessories,Spring,3
211,45,Male,Jacket,Clothing,Fall,3
212,69,Female,Sweater,Clothing,Summer,5
212,69,Female,Boots,Accessories,Spring,4
212,69,Female,Scarf,Accessories,Summer,4
212,69,Female,Jewelry,Accessories,Fall,5
212,69,Female,Skirt,Clothing,Fall,4
212,69,Female,Sneakers,Footwear,Spring,4
212,69,Female,Skirt,Clothing,Fall,4
212,69,Female,Blouse,Clothing,Fall,5
212,69,Female,Backpack,Accessories,Spring,4
212,69,Female,Jeans,Clothing,Fall,4
212,69,Female,Backpack,Accessories,Spring,4
212,69,Female,Boots,Accessories,Spring,4
212,69,Female,Sweater,Clothing,Winter,4
212,69,Female,Dress,Clothing,Spring,4
212,69,Female,Hat,Accessories,Winter,5
212,69,Female,Hoodie,Clothing,Summer,5
212,69,Female,Boots,Accessories,Spring,4
212,69,Female,Shirt,Outerwear,Fall,4
212,69,Female,Skirt,Clothing,Summer,4
212,69,Female,Hat,Accessories,Summer,4
212,69,Female,Jewelry,Accessories,Summer,4
212,69,Female,Coat,Outerwear,Spring,4
212,69,Female,Gloves,Outerwear,Winter,5
212,69,Female,Backpack,Accessories,Fall,5
212,69,Female,Sandals,Outerwear,Fall,4
212,69,Female,Belt,Outerwear,Winter,4
212,69,Female,Boots,Accessories,Winter,4
212,69,Female,Sandals,Outerwear,Fall,4
212,69,Female,Jeans,Clothing,Fall,5
212,69,Female,Sneakers,Footwear,Fall,4
212,69,Female,Shirt,Outerwear,Fall,4
212,69,Female,Sneakers,Footwear,Fall,4
212,69,Female,Coat,Outerwear,Winter,5
212,69,Female,Socks,Clothing,Summer,4
212,69,Female,Belt,Outerwear,Fall,4
212,69,Female,Blouse,Clothing,Fall,5
212,69,Female,T-shirt,Clothing,Fall,4
212,69,Female,Pants,Clothing,Spring,4
212,69,Female,Blouse,Clothing,Summer,3
212,69,Female,Coat,Outerwear,Winter,4
212,69,Female,Sunglasses,Accessories,Spring,4
212,69,Female,Backpack,Accessories,Fall,5
212,69,Female,Sandals,Outerwear,Spring,3
212,69,Female,Sunglasses,Accessories,Winter,5
212,69,Female,Socks,Clothing,Spring,4
212,69,Female,Belt,Outerwear,Fall,4
213,67,Male,Sunglasses,Accessories,Fall,4
213,67,Male,Skirt,Clothing,Winter,4
213,67,Male,Sunglasses,Accessories,Winter,5
213,67,Male,Handbag,Accessories,Fall,4
213,67,Male,Handbag,Accessories,Spring,5
213,67,Male,Hat,Accessories,Winter,4
213,67,Male,Gloves,Outerwear,Spring,4
213,67,Male,Gloves,Outerwear,Spring,4
214,30,Male,Sneakers,Footwear,Winter,4
214,30,Male,Belt,Outerwear,Spring,4
214,30,Male,Handbag,Accessories,Fall,4
214,30,Male,Boots,Accessories,Winter,4
214,30,Male,Socks,Clothing,Spring,4
214,30,Male,Scarf,Accessories,Winter,4
214,30,Male,Shirt,Outerwear,Summer,5
214,30,Male,Dress,Clothing,Summer,4
214,30,Male,Sweater,Clothing,Spring,5
214,30,Male,Hat,Accessories,Spring,4
214,30,Male,Sandals,Outerwear,Winter,4
214,30,Male,Sandals,Outerwear,Summer,5
215,24,Male,Jacket,Clothing,Summer,4
215,24,Male,Sunglasses,Accessories,Winter,4
215,24,Male,Skirt,Clothing,Fall,4
215,24,Male,Hat,Accessories,Fall,4
215,24,Male,Hoodie,Clothing,Spring,3
215,24,Male,Sneakers,Footwear,Spring,4
215,24,Male,Jeans,Clothing,Spring,4
215,24,Male,Backpack,Accessories,Spring,4
215,24,Male,Socks,Clothing,Summer,5
215,24,Male,Jeans,Clothing,Fall,4
215,24,Male,Pants,Clothing,Fall,4
215,24,Male,Jewelry,Accessories,Summer,5
215,24,Male,Shorts,Outerwear,Winter,5
215,24,Male,Scarf,Accessories,Spring,5
215,24,Male,Handbag,Accessories,Summer,3
215,24,Male,Jeans,Clothing,Fall,5
215,24,Male,Jacket,Clothing,Summer,4
215,24,Male,Dress,Clothing,Winter,4
215,24,Male,T-shirt,Clothing,Spring,4
215,24,Male,Jeans,Clothing,Spring,4
215,24,Male,Shoes,Footwear,Summer,4
215,24,Male,T-shirt,Clothing,Spring,5
215,24,Male,Gloves,Outerwear,Summer,4
215,24,Male,Skirt,Clothing,Winter,4
215,24,Male,Sandals,Outerwear,Summer,4
215,24,Male,Sneakers,Footwear,Winter,5
215,24,Male,Coat,Outerwear,Winter,4
215,24,Male,Shoes,Footwear,Winter,4
215,24,Male,Blouse,Clothing,Fall,4
215,24,Male,Gloves,Outerwear,Spring,4
215,24,Male,Scarf,Accessories,Fall,4
215,24,Male,Jeans,Clothing,Spring,3
215,24,Male,Handbag,Accessories,Winter,4
215,24,Male,Shirt,Outerwear,Spring,4
215,24,Male,Shoes,Footwear,Winter,4
215,24,Male,Coat,Outerwear,Fall,5
215,24,Male,Belt,Outerwear,Winter,4
215,24,Male,Coat,Outerwear,Summer,4
215,24,Male,Gloves,Outerwear,Summer,4
215,24,Male,Hat,Accessories,Fall,5
215,24,Male,Blouse,Clothing,Fall,4
215,24,Male,Dress,Clothing,Fall,5
216,62,Female,Coat,Outerwear,Spring,3
216,62,Female,Sneakers,Footwear,Winter,3
216,62,Female,Socks,Clothing,Winter,3
216,62,Female,Belt,Outerwear,Fall,3
216,62,Female,Shirt,Outerwear,Summer,3
216,62,Female,Backpack,Accessories,Fall,2
216,62,Female,Blouse,Clothing,Winter,2
216,62,Female,Sunglasses,Accessories,Summer,3
216,62,Female,Sweater,Clothing,Fall,3
216,62,Female,Jacket,Clothing,Fall,3
216,62,Female,T-shirt,Clothing,Winter,1
216,62,Female,Jeans,Clothing,Fall,3
216,62,Female,Shorts,Outerwear,Summer,3
216,62,Female,Gloves,Outerwear,Summer,2
216,62,Female,Shorts,Outerwear,Winter,3
216,62,Female,Skirt,Clothing,Summer,4
216,62,Female,Jewelry,Accessories,Summer,3
216,62,Female,Shorts,Outerwear,Summer,2
216,62,Female,Scarf,Accessories,Spring,3
216,62,Female,Sweater,Clothing,Spring,3
216,62,Female,Sneakers,Footwear,Winter,3
216,62,Female,Jeans,Clothing,Summer,3
216,62,Female,Sweater,Clothing,Fall,3
216,62,Female,Scarf,Accessories,Summer,2
216,62,Female,Pants,Clothing,Fall,3
217,43,Female,Jewelry,Accessories,Winter,5
217,43,Female,Scarf,Accessories,Summer,4
217,43,Female,Belt,Outerwear,Winter,4
217,43,Female,Shorts,Outerwear,Spring,4
217,43,Female,Belt,Outerwear,Spring,4
217,43,Female,Shoes,Footwear,Fall,3
217,43,Female,Boots,Accessories,Fall,3
217,43,Female,Hoodie,Clothing,Summer,4
217,43,Female,Jacket,Clothing,Summer,4
217,43,Female,Shorts,Outerwear,Fall,5
217,43,Female,Sandals,Outerwear,Winter,3
217,43,Female,Hoodie,Clothing,Winter,4
217,43,Female,Boots,Accessories,Spring,4
217,43,Female,Sneakers,Footwear,Spring,4
217,43,Female,Sunglasses,Accessories,Spring,3
217,43,Female,T-shirt,Clothing,Fall,4
217,43,Female,Blouse,Clothing,Summer,4
217,43,Female,Jeans,Clothing,Spring,3
217,43,Female,Socks,Clothing,Summer,4
217,43,Female,Shoes,Footwear,Summer,4
217,43,Female,Gloves,Outerwear,Spring,3
217,43,Female,Socks,Clothing,Spring,3
218,35,Female,Boots,Accessories,Fall,4
218,35,Female,Socks,Clothing,Summer,3
218,35,Female,Coat,Outerwear,Winter,3
218,35,Female,Backpack,Accessories,Fall,4
218,35,Female,Coat,Outerwear,Summer,3
218,35,Female,Belt,Outerwear,Summer,3
218,35,Female,Dress,Clothing,Fall,4
218,35,Female,Shoes,Footwear,Summer,4
218,35,Female,Backpack,Accessories,Summer,3
218,35,Female,Jacket,Clothing,Fall,3
218,35,Female,Sunglasses,Accessories,Fall,4
218,35,Female,Jacket,Clothing,Summer,4
218,35,Female,Shorts,Outerwear,Fall,3
218,35,Female,Hoodie,Clothing,Summer,3
218,35,Female,Shoes,Footwear,Summer,4
218,35,Female,Skirt,Clothing,Summer,3
218,35,Female,Hat,Accessories,Summer,4
218,35,Female,Hat,Accessories,Spring,3
218,35,Female,Gloves,Outerwear,Fall,4
218,35,Female,Shirt,Outerwear,Winter,3
218,35,Female,Shirt,Outerwear,Summer,2
218,35,Female,Sunglasses,Accessories,Winter,4
218,35,Female,Jacket,Clothing,Fall,3
218,35,Female,Hat,Accessories,Summer,3
218,35,Female,T-shirt,Clothing,Fall,4
219,28,Female,Socks,Clothing,Summer,3
219,28,Female,Gloves,Outerwear,Summer,2
219,28,Female,Blouse,Clothing,Summer,3
219,28,Female,Shoes,Footwear,Fall,3
219,28,Female,Scarf,Accessories,Winter,3
219,28,Female,Jeans,Clothing,Spring,3
219,28,Female,T-shirt,Clothing,Spring,3
219,28,Female,Scarf,Accessories,Fall,4
219,28,Female,Jacket,Clothing,Fall,2
220,32,Male,Hoodie,Clothing,Fall,3
220,32,Male,Handbag,Accessories,Spring,3
220,32,Male,Pants,Clothing,Spring,3
220,32,Male,Shoes,Footwear,Summer,2
220,32,Male,Hat,Accessories,Winter,3
220,32,Male,Skirt,Clothing,Fall,4
220,32,Male,Jewelry,Accessories,Spring,3
220,32,Male,Sandals,Outerwear,Fall,3
220,32,Male,Jacket,Clothing,Spring,3
220,32,Male,Jacket,Clothing,Summer,3
220,32,Male,Blouse,Clothing,Fall,2
220,32,Male,Belt,Outerwear,Spring,3
220,32,Male,Coat,Outerwear,Summer,2
221,39,Female,Jacket,Clothing,Fall,3
221,39,Female,Socks,Clothing,Spring,3
221,39,Female,Sweater,Clothing,Winter,4
221,39,Female,Gloves,Outerwear,Winter,4
221,39,Female,Sandals,Outerwear,Spring,4
221,39,Female,Gloves,Outerwear,Winter,4
221,39,Female,Shorts,Outerwear,Winter,4
221,39,Female,Belt,Outerwear,Spring,4
221,39,Female,Gloves,Outerwear,Spring,4
221,39,Female,Handbag,Accessories,Winter,4
221,39,Female,Skirt,Clothing,Fall,3
221,39,Female,Handbag,Accessories,Fall,4
221,39,Female,Boots,Accessories,Spring,5
221,39,Female,Skirt,Clothing,Summer,4
221,39,Female,Dress,Clothing,Winter,4
221,39,Female,Sandals,Outerwear,Winter,4
221,39,Female,Belt,Outerwear,Spring,4
221,39,Female,Backpack,Accessories,Winter,4
221,39,Female,Hoodie,Clothing,Spring,3
221,39,Female,Sneakers,Footwear,Summer,4
221,39,Female,Skirt,Clothing,Winter,4
221,39,Female,Sneakers,Footwear,Summer,3
221,39,Female,Pants,Clothing,Summer,4
221,39,Female,Coat,Outerwear,Fall,3
221,39,Female,Gloves,Outerwear,Winter,4
221,39,Female,Socks,Clothing,Spring,4
221,39,Female,Shirt,Outerwear,Winter,4
221,39,Female,Skirt,Clothing,Winter,4
221,39,Female,Socks,Clothing,Summer,4
221,39,Female,Blouse,Clothing,Fall,5
221,39,Female,Socks,Clothing,Winter,4
221,39,Female,Jewelry,Accessories,Summer,3
221,39,Female,Pants,Clothing,Fall,4
221,39,Female,Scarf,Accessories,Winter,4
221,39,Female,Sneakers,Footwear,Fall,4
221,39,Female,Gloves,Outerwear,Winter,3
221,39,Female,Gloves,Outerwear,Winter,4
221,39,Female,Jewelry,Accessories,Summer,3
221,39,Female,Hat,Accessories,Summer,4
221,39,Female,Handbag,Accessories,Summer,4
221,39,Female,Gloves,Outerwear,Summer,5
221,39,Female,Shoes,Footwear,Summer,4
221,39,Female,Shirt,Outerwear,Summer,3
221,39,Female,Backpack,Accessories,Winter,4
221,39,Female,Coat,Outerwear,Summer,4
221,39,Female,Sneakers,Footwear,Spring,4
221,39,Female,Skirt,Clothing,Spring,5
221,39,Female,Jeans,Clothing,Summer,4
221,39,Female,Dress,Clothing,Fall,3
222,28,Female,Sweater,Clothing,Fall,5
222,28,Female,Hat,Accessories,Summer,4
222,28,Female,Boots,Accessories,Spring,4
222,28,Female,Belt,Outerwear,Summer,5
222,28,Female,Sandals,Outerwear,Spring,4
222,28,Female,Sandals,Outerwear,Summer,4
222,28,Female,Jacket,Clothing,Spring,4
223,47,Male,Sunglasses,Accessories,Winter,5
223,47,Male,Backpack,Accessories,Spring,4
223,47,Male,T-shirt,Clothing,Summer,5
223,47,Male,Shorts,Outerwear,Fall,4
223,47,Male,Scarf,Accessories,Winter,4
223,47,Male,Coat,Outerwear,Fall,5
223,47,Male,Hat,Accessories,Summer,4
223,47,Male,Skirt,Clothing,Spring,4
223,47,Male,Jeans,Clothing,Fall,4
223,47,Male,Sweater,Clothing,Summer,5
223,47,Male,Belt,Outerwear,Summer,4
223,47,Male,Gloves,Outerwear,Summer,5
223,47,Male,Sneakers,Footwear,Summer,4
223,47,Male,Dress,Clothing,Summer,5
223,47,Male,Gloves,Outerwear,Spring,4
224,20,Male,Pants,Clothing,Spring,5
224,20,Male,Coat,Outerwear,Winter,5
224,20,Male,Sweater,Clothing,Fall,4
224,20,Male,Shorts,Outerwear,Summer,5
224,20,Male,T-shirt,Clothing,Spring,5
224,20,Male,Shorts,Outerwear,Spring,5
224,20,Male,Sunglasses,Accessories,Summer,5
224,20,Male,Jacket,Clothing,Summer,5
224,20,Male,Hat,Accessories,Winter,5
224,20,Male,Jacket,Clothing,Fall,5
224,20,Male,Gloves,Outerwear,Fall,5
224,20,Male,Socks,Clothing,Winter,5
224,20,Male,Sneakers,Footwear,Winter,5
224,20,Male,Coat,Outerwear,Spring,5
224,20,Male,T-shirt,Clothing,Spring,5
224,20,Male,Handbag,Accessories,Fall,5
224,20,Male,Shirt,Outerwear,Summer,5
224,20,Male,Hat,Accessories,Fall,5
224,20,Male,Jewelry,Accessories,Spring,5
224,20,Male,Jacket,Clothing,Summer,5
224,20,Male,Socks,Clothing,Fall,5
224,20,Male,Gloves,Outerwear,Winter,5
224,20,Male,Handbag,Accessories,Winter,4
224,20,Male,Blouse,Clothing,Spring,5
224,20,Male,Hat,Accessories,Summer,5
224,20,Male,T-shirt,Clothing,Summer,5
224,20,Male,Jewelry,Accessories,Summer,5
224,20,Male,Sneakers,Footwear,Winter,5
224,20,Male,Sneakers,Footwear,Spring,5
224,20,Male,Jewelry,Accessories,Fall,4
224,20,Male,Backpack,Accessories,Spring,5
224,20,Male,Sandals,Outerwear,Spring,4
224,20,Male,Pants,Clothing,Fall,5
224,20,Male,Hat,Accessories,Fall,5
224,20,Male,Jeans,Clothing,Summer,5
225,63,Male,Boots,Accessories,Fall,3
225,63,Male,Shorts,Outerwear,Spring,2
225,63,Male,Socks,Clothing,Summer,3
225,63,Male,Belt,Outerwear,Summer,3
225,63,Male,Jeans,Clothing,Fall,4
225,63,Male,Pants,Clothing,Fall,3
225,63,Male,Scarf,Accessories,Summer,4
225,63,Male,Skirt,Clothing,Winter,3
225,63,Male,Jewelry,Accessories,Spring,2
225,63,Male,Boots,Accessories,Summer,2
225,63,Male,Coat,Outerwear,Fall,4
225,63,Male,Shorts,Outerwear,Summer,3
225,63,Male,Pants,Clothing,Summer,3
226,25,Female,Sunglasses,Accessories,Summer,3
226,25,Female,Shorts,Outerwear,Spring,3
226,25,Female,Backpack,Accessories,Fall,3
226,25,Female,Backpack,Accessories,Summer,3
226,25,Female,Boots,Accessories,Fall,3
226,25,Female,Pants,Clothing,Winter,3
226,25,Female,Hat,Accessories,Fall,2
226,25,Female,Shoes,Footwear,Summer,3
226,25,Female,Sandals,Outerwear,Summer,3
226,25,Female,Sneakers,Footwear,Summer,5
226,25,Female,Jacket,Clothing,Spring,3
226,25,Female,Socks,Clothing,Fall,3
227,29,Female,Handbag,Accessories,Winter,4
227,29,Female,Socks,Clothing,Summer,3
227,29,Female,Shoes,Footwear,Spring,3
227,29,Female,Sweater,Clothing,Spring,2
227,29,Female,Coat,Outerwear,Summer,4
227,29,Female,Handbag,Accessories,Spring,3
228,50,Male,Jeans,Clothing,Winter,4
228,50,Male,Backpack,Accessories,Fall,5
228,50,Male,Sandals,Outerwear,Spring,4
228,50,Male,Skirt,Clothing,Summer,4
228,50,Male,Sunglasses,Accessories,Winter,5
228,50,Male,Hoodie,Clothing,Winter,5
228,50,Male,Gloves,Outerwear,Winter,5
228,50,Male,Skirt,Clothing,Spring,5
228,50,Male,Sneakers,Footwear,Spring,4
228,50,Male,Shirt,Outerwear,Spring,4
228,50,Male,Sweater,Clothing,Spring,4
228,50,Male,Pants,Clothing,Spring,4
228,50,Male,Scarf,Accessories,Summer,5
228,50,Male,Sandals,Outerwear,Summer,5
228,50,Male,Shirt,Outerwear,Summer,4
228,50,Male,Sneakers,Footwear,Fall,4
228,50,Male,Boots,Accessories,Summer,4
228,50,Male,Shirt,Outerwear,Spring,4
228,50,Male,Sneakers,Footwear,Winter,5
